raceId,driverId,stop,lap,duration,milliseconds
994,838,1,20,643:36:29,26817
994,815,1,21,705:05:46,29379
994,839,1,23,591:54:43,24663
994,840,2,34,746:29:46,31104
994,842,1,37,583:06:14,24296
994,830,1,47,578:39:50,24111
994,845,3,49,613:30:43,25563
994,807,1,50,605:06:43,25213
994,840,3,59,596:26:53,24852
994,154,2,68,589:37:55,24568
994,838,2,72,610:30:43,25438
995,838,1,1,984:11:31,41008
995,828,1,1,564:41:46,23529
995,815,1,9,578:03:50,24086
995,839,1,11,608:28:19,25353
995,807,1,13,588:30:14,24521
995,832,1,14,585:59:02,24416
995,830,1,16,555:17:17,23137
995,1,1,16,560:02:24,23335
995,817,1,17,558:41:46,23279
995,4,1,18,554:22:34,23099
995,844,1,19,567:59:02,23666
995,825,1,22,576:11:31,24008
995,842,1,23,578:34:05,24107
995,845,1,26,564:44:38,23531
995,8,1,32,567:28:48,23645
995,822,1,36,570:36:00,23775
995,20,1,37,564:41:46,23529
995,815,2,44,569:13:55,23718
995,154,1,48,585:36:00,24400
995,838,2,48,564:53:17,23537
996,840,1,1,637:49:26,26576
996,845,1,1,630:33:07,26273
996,20,1,1,782:41:17,32612
996,4,1,1,618:56:10,25789
996,822,1,1,670:55:12,27955
996,830,1,25,585:28:48,24395
996,832,1,26,610:09:07,25423
996,817,1,28,583:24:58,24309
996,825,1,28,610:03:22,25419
996,844,1,31,600:37:26,25026
996,1,1,33,583:26:24,24310
996,8,1,34,582:56:10,24289
996,154,1,34,719:54:14,29996
996,828,1,35,583:04:48,24295
996,807,1,37,600:23:02,25016
996,843,1,38,583:07:41,24297
996,822,2,39,735:59:02,30666
996,20,2,40,744:41:46,31029
996,838,1,40,585:34:34,24399
996,4,2,46,594:54:43,24788
997,838,1,1,1117:22:05,46557
997,830,1,15,509:08:10,21214
997,8,1,15,517:14:53,21552
997,817,1,15,526:48:00,21950
997,20,1,15,573:53:17,23912
997,154,1,15,530:54:14,22121
997,839,1,15,540:38:53,22527
997,832,1,15,558:10:05,23257
997,840,1,15,532:20:38,22181
997,842,1,15,528:15:50,22011
997,844,1,15,512:44:10,21364
997,4,1,15,518:06:43,21588
997,845,1,24,553:09:07,23048
997,1,1,25,509:52:48,21245
997,815,1,27,548:42:43,22863
997,825,1,28,531:18:43,22138
997,832,2,34,632:02:24,26335
997,817,2,38,510:12:58,21259
997,838,2,40,540:37:26,22526
997,828,1,45,516:27:22,21519
997,1,2,52,503:31:12,20980
997,845,2,60,597:12:58,24884
997,840,2,65,535:10:34,22299
998,8,1,13,925:45:07,38573
998,4,1,13,688:03:22,28669
998,815,1,13,687:37:26,28651
998,830,1,17,682:59:31,28458
998,832,1,17,697:46:34,29074
998,817,1,18,676:39:22,28194
998,844,1,18,668:45:36,27865
998,839,1,19,705:50:24,29410
998,20,1,20,688:14:53,28677
998,807,1,20,689:15:22,28719
998,842,1,20,688:13:26,28676
998,822,1,21,669:27:22,27894
998,838,1,21,678:48:58,28284
998,845,1,21,677:22:34,28224
998,828,1,24,676:58:05,28207
998,1,1,25,695:34:05,28982
998,825,1,25,682:48:00,28450
998,154,1,26,702:05:46,29254
998,817,2,30,672:01:26,28001
998,840,1,30,666:34:34,27774
998,4,2,32,674:02:24,28085
998,832,2,32,673:52:19,28078
998,842,2,32,714:23:02,29766
998,815,2,32,692:03:50,28836
998,20,2,33,676:10:34,28174
998,830,2,33,672:00:00,28000
998,8,2,33,695:38:24,28985
998,838,2,33,687:47:31,28658
999,8,1,14,471:31:41,19647
999,807,1,18,470:00:58,19584
999,825,1,20,475:37:55,19818
999,832,1,20,483:50:24,20160
999,844,1,20,462:24:29,19267
999,154,1,21,484:45:07,20198
999,815,1,22,603:07:12,25130
999,20,1,25,447:46:05,18657
999,839,1,25,469:40:48,19570
999,840,1,27,467:25:26,19476
999,822,1,28,460:30:43,19188
999,845,1,28,580:09:07,24173
999,843,1,28,463:24:58,19309
999,830,1,29,473:48:29,19742
999,838,1,29,474:40:19,19778
999,4,1,31,454:56:38,18956
999,828,1,38,452:09:36,18840
999,1,1,42,455:28:19,18978
999,844,2,43,508:48:00,21200
999,4,2,43,506:51:22,21119
999,842,1,43,475:20:38,19806
999,830,2,46,463:07:41,19297
999,844,3,46,495:40:19,20653
999,842,2,46,468:17:17,19512
999,830,3,48,458:05:17,19087
999,4,3,47,502:14:53,20927
999,832,2,50,471:17:17,19637
999,840,2,50,468:37:26,19526
999,807,2,51,498:02:53,20752
999,822,2,52,798:41:46,33279
999,154,2,51,545:42:43,22738
999,825,2,51,833:48:29,34742
999,845,2,51,521:03:50,21711
999,8,2,53,479:42:43,19988
999,843,2,52,479:38:24,19985
999,838,2,52,470:54:14,19621
999,807,3,55,499:29:17,20812
999,154,3,55,474:02:53,19752
999,825,3,55,665:39:50,27736
999,832,3,56,492:43:12,20530
1000,828,1,6,543:21:36,22640
1000,8,1,14,587:18:14,24471
1000,822,1,15,512:05:17,21337
1000,815,1,22,541:27:50,22561
1000,807,1,23,527:11:02,21966
1000,843,1,24,523:56:38,21831
1000,1,1,25,515:31:12,21480
1000,832,1,25,525:56:10,21914
1000,154,1,29,521:35:31,21733
1000,825,1,31,603:01:26,25126
1000,845,1,31,516:12:58,21509
1000,842,1,32,520:24:58,21684
1000,8,2,38,523:53:46,21829
1000,20,1,39,554:39:50,23111
1000,4,1,39,523:04:48,21795
1000,839,1,39,534:11:31,22258
1000,838,1,40,521:34:05,21732
1000,817,1,44,512:44:10,21364
1000,840,1,47,510:59:02,21291
1000,807,2,50,543:36:00,22650
1001,20,1,1,469:58:05,19582
1001,1,1,1,464:55:41,19372
1001,815,1,1,472:00:29,19667
1001,839,1,1,469:58:05,19582
1001,830,1,1,478:36:29,19942
1001,154,1,1,486:43:12,20280
1001,825,1,1,480:30:14,20021
1001,842,1,1,483:15:50,20136
1001,828,1,1,473:03:50,19711
1001,845,1,1,474:59:02,19791
1001,840,1,1,473:34:05,19732
1001,843,1,1,434:00:58,18084
1001,832,1,1,444:12:58,18509
1001,822,1,1,488:22:34,20349
1001,838,1,1,476:19:41,19847
1001,8,1,1,632:48:29,26367
1001,822,2,2,732:27:22,30519
1001,838,2,2,544:56:38,22706
1001,8,2,7,850:49:26,35451
1001,1,2,21,537:00:00,22375
1001,20,2,22,534:04:19,22253
1001,832,2,22,572:34:05,23857
1001,154,2,23,557:57:07,23248
1001,840,2,23,549:37:26,22901
1001,839,2,24,557:24:00,23225
1001,845,2,24,536:08:10,22339
1001,815,2,25,555:46:05,23157
1001,842,2,25,550:52:19,22953
1001,830,2,26,536:11:02,22341
1001,825,2,26,583:17:46,24304
1001,828,2,26,541:23:31,22558
1001,838,3,28,561:20:10,23389
1001,822,3,29,537:34:34,22399
1001,843,2,31,703:35:02,29316
1002,807,1,1,605:36:58,25234
1002,817,1,1,595:19:12,24805
1002,20,1,1,773:15:22,32219
1002,828,1,1,719:48:29,29992
1002,825,1,4,925:30:43,38563
1002,8,1,20,572:41:17,23862
1002,154,1,23,594:41:46,24779
1002,838,1,24,578:15:22,24094
1002,830,1,26,576:04:19,24003
1002,1,1,28,569:28:19,23728
1002,20,2,29,583:13:26,24301
1002,842,1,34,667:00:29,27792
1002,844,1,34,578:00:58,24084
1002,840,1,35,634:33:36,26440
1002,822,1,36,570:18:43,23763
1002,845,1,37,605:52:48,25245
1002,839,1,38,595:50:53,24827
1002,815,1,39,615:43:12,25655
1002,832,1,39,618:34:34,25774
1002,807,2,41,586:56:38,24456
1002,828,2,42,613:48:00,25575
1003,845,1,3,731:26:53,30477
1003,20,1,14,689:19:41,28722
1003,843,1,14,717:53:17,29912
1003,1,1,15,694:42:14,28946
1003,807,1,15,748:23:31,31183
1003,822,1,16,685:00:29,28542
1003,154,1,16,708:24:29,29517
1003,830,1,17,712:20:38,29681
1003,815,1,17,719:28:19,29978
1003,8,1,22,708:18:43,29513
1003,842,1,26,694:20:38,28931
1003,825,1,26,705:47:31,29408
1003,817,1,27,690:41:46,28779
1003,815,2,33,733:27:50,30561
1003,843,2,36,707:08:10,29464
1003,825,2,36,737:03:50,30711
1003,832,1,37,725:48:29,30242
1003,4,1,38,718:07:41,29922
1003,844,1,38,703:26:24,29310
1003,815,3,39,584:09:36,24340
1003,840,1,40,690:24:29,28767
1003,838,1,43,725:36:58,30234
1003,828,1,44,692:38:24,28860
1003,845,2,45,816:31:41,34022
1003,825,3,48,703:46:34,29324
1004,843,1,3,706:01:55,29418
1004,4,1,5,728:21:07,30348
1004,840,1,7,702:23:02,29266
1004,154,1,8,731:15:22,30469
1004,825,1,9,717:41:46,29904
1004,844,1,10,729:31:41,30397
1004,839,1,10,735:24:29,30642
1004,845,1,10,717:53:17,29912
1004,828,1,11,721:13:26,30051
1004,838,1,11,711:15:50,29636
1004,822,1,12,715:03:22,29794
1004,815,1,12,718:10:34,29924
1004,20,1,13,715:09:07,29798
1004,1,1,14,709:13:26,29551
1004,8,1,18,708:44:38,29531
1004,832,1,32,720:30:14,30021
1004,807,1,35,735:00:00,30625
1004,828,2,37,723:30:14,30146
1004,817,1,39,898:42:14,37446
1004,830,1,43,704:52:48,29370
1005,825,1,2,696:10:05,29007
1005,844,1,4,933:23:02,38891
1005,845,1,4,567:50:24,23660
1005,828,1,5,557:51:22,23244
1005,840,1,14,567:46:05,23657
1005,8,1,17,546:44:38,22781
1005,830,1,21,690:56:10,28789
1005,822,1,23,546:38:53,22777
1005,817,1,23,548:44:10,22864
1005,838,1,23,555:48:58,23159
1005,1,1,24,542:44:10,22614
1005,815,1,24,567:14:24,23635
1005,839,1,26,559:35:02,23316
1005,20,1,26,545:57:07,22748
1005,4,1,26,658:53:46,27454
1005,843,1,28,554:38:24,23110
1005,154,1,29,568:36:29,23692
1005,842,1,29,561:01:26,23376
1005,807,1,30,565:19:12,23555
1005,832,1,32,563:26:53,23477
1005,844,2,35,640:07:41,26672
1005,845,2,38,567:31:41,23647
1005,840,2,39,715:17:46,29804
1006,844,1,1,835:29:17,34812
1006,840,1,1,985:09:07,41048
1006,154,1,1,842:29:46,35104
1006,840,2,5,446:38:24,18610
1006,845,1,10,568:27:50,23686
1006,838,1,10,577:33:36,24065
1006,842,1,10,572:45:36,23865
1006,1,1,11,568:37:55,23693
1006,8,1,21,569:08:10,23714
1006,830,1,22,562:42:14,23446
1006,839,1,22,588:48:58,24534
1006,822,1,23,563:28:19,23478
1006,807,1,23,592:20:38,24681
1006,832,1,24,703:39:22,29319
1006,815,1,25,617:21:07,25723
1006,20,1,26,586:46:34,24449
1006,843,1,27,571:39:22,23819
1006,845,2,29,569:09:36,23715
1006,825,1,30,569:21:07,23723
1006,828,1,30,574:33:36,23940
1006,1,2,37,573:57:36,23915
1006,842,2,36,581:15:22,24219
1006,840,3,38,583:06:14,24296
1006,838,2,40,580:40:48,24195
1007,839,1,1,667:20:38,27806
1007,843,1,1,529:19:12,22055
1007,842,1,5,541:40:48,22570
1007,840,1,10,586:49:26,24451
1007,1,1,11,534:27:22,22269
1007,822,1,11,530:31:12,22105
1007,832,1,11,543:50:24,22660
1007,845,1,11,545:34:05,22732
1007,817,1,12,528:31:41,22022
1007,807,1,12,552:53:17,23037
1007,838,1,12,532:10:34,22174
1007,830,1,13,532:12:00,22175
1007,844,1,13,542:06:43,22588
1007,828,1,16,753:44:38,31406
1007,20,1,17,543:47:31,22658
1007,8,1,17,528:24:29,22017
1007,840,2,23,560:54:14,23371
1007,843,2,24,565:16:19,23553
1007,842,2,26,553:19:12,23055
1007,815,1,30,570:07:12,23755
1007,839,2,30,546:08:38,22756
1007,825,1,43,537:21:36,22390
1007,154,1,44,545:35:31,22733
1007,20,2,47,522:38:53,21777
1007,1,2,47,537:34:34,22399
1007,830,2,48,530:06:43,22088
1007,822,2,48,573:17:17,23887
1007,154,2,60,562:13:26,23426
1007,822,3,62,540:17:17,22512
1008,4,1,15,810:04:19,33753
1008,845,1,16,558:33:07,23273
1008,840,1,17,590:35:31,24608
1008,822,1,18,550:55:12,22955
1008,828,1,18,561:02:53,23377
1008,1,1,19,543:23:02,22641
1008,842,1,22,570:10:05,23757
1008,832,1,25,574:32:10,23939
1008,20,1,27,541:13:26,22551
1008,838,1,28,542:49:55,22618
1008,8,1,31,546:23:02,22766
1008,154,1,32,561:40:19,23403
1008,830,1,35,562:22:05,23432
1008,844,1,35,566:13:55,23593
1008,817,1,39,559:12:00,23300
1008,815,1,39,564:07:12,23505
1008,839,1,40,653:25:26,27226
1008,825,1,41,554:45:36,23115
1008,832,2,48,570:28:48,23770
1008,843,1,49,562:07:41,23422
1008,20,2,53,544:23:31,22683
1008,4,2,54,553:06:14,23046
1008,839,2,57,748:45:07,31198
1008,822,2,59,545:26:53,22727
1008,840,2,65,582:47:31,24283
1009,843,1,1,984:17:17,41012
1009,1,1,7,510:47:31,21283
1009,844,1,7,523:52:19,21828
1009,154,1,7,536:29:46,22354
1009,20,1,15,543:07:12,22630
1009,822,1,16,518:24:00,21600
1009,830,1,17,505:22:05,21057
1009,839,1,18,527:29:46,21979
1009,815,1,26,530:41:17,22112
1009,4,1,27,521:25:26,21726
1009,842,1,29,539:49:55,22493
1009,817,1,33,505:27:50,21061
1009,838,1,35,535:36:29,22317
1009,845,1,35,546:07:12,22755
1009,832,1,37,527:08:10,21964
1009,822,2,40,510:56:10,21289
1009,840,1,40,532:32:10,22189
1009,825,1,41,518:05:17,21587
1010,9,1,1,791:55:41,32997
1010,817,1,1,792:38:53,33027
1010,8,1,12,559:10:34,23299
1010,807,1,13,518:06:43,21588
1010,815,1,13,557:36:58,23234
1010,20,1,14,527:52:48,21995
1010,825,1,14,537:18:43,22388
1010,848,1,14,522:43:12,21780
1010,1,1,15,516:21:36,21515
1010,154,1,15,719:32:38,29981
1010,846,1,15,519:02:53,21627
1010,822,1,23,528:20:10,22014
1010,830,1,25,507:46:05,21157
1010,826,1,26,530:03:50,22086
1010,847,1,26,520:32:10,21689
1010,840,1,27,539:18:14,22471
1010,841,1,27,652:07:41,27172
1010,844,1,28,535:20:38,22306
1010,9,2,28,536:13:55,22343
1010,842,1,37,510:27:22,21269
1010,847,2,42,517:01:55,21543
1010,9,3,44,525:20:10,21889
1011,840,1,1,824:06:43,34338
1011,154,1,1,769:58:05,32082
1011,832,1,4,1093:01:55,45543
1011,815,1,8,651:15:50,27136
1011,8,1,9,615:31:41,25647
1011,842,1,9,661:22:05,27557
1011,848,1,9,615:48:58,25659
1011,846,1,10,580:12:00,24175
1011,825,1,10,598:45:07,24948
1011,830,1,11,580:46:34,24199
1011,9,1,11,592:00:29,24667
1011,822,1,12,596:45:36,24865
1011,807,1,12,611:57:07,25498
1011,826,1,12,636:11:31,26508
1011,847,1,12,591:11:31,24633
1011,844,1,13,588:25:55,24518
1011,1,1,13,582:07:12,24255
1011,20,1,14,581:28:19,24228
1011,841,1,16,665:24:00,27725
1011,840,2,23,638:24:00,26600
1011,817,1,24,616:13:26,25676
1011,832,2,24,600:48:58,25034
1011,848,2,25,596:12:29,24842
1011,847,2,26,597:53:17,24912
1011,9,2,27,583:30:43,24313
1011,830,2,32,641:29:46,26729
1011,807,2,32,606:04:19,25253
1011,8,2,33,614:54:14,25621
1011,815,2,33,643:09:07,26798
1011,1,2,34,583:46:34,24324
1011,846,2,34,593:12:29,24717
1011,20,2,35,581:05:17,24212
1011,844,2,36,584:35:31,24358
1011,822,2,37,586:23:31,24433
1011,20,3,38,820:37:55,34193
1011,826,2,38,738:15:50,30761
1011,825,2,38,623:34:05,25982
1011,842,2,39,587:36:58,24484
1011,841,2,40,597:07:12,24880
1011,832,3,40,599:38:24,24985
1012,832,1,1,1101:04:19,45878
1012,846,1,1,1217:42:43,50738
1012,826,1,7,414:10:05,17257
1012,841,1,7,604:24:58,25184
1012,154,1,8,558:15:50,23261
1012,825,1,9,575:08:10,23964
1012,807,1,11,578:34:05,24107
1012,830,1,17,557:21:07,23223
1012,846,2,17,807:18:43,33638
1012,20,1,18,545:58:34,22749
1012,817,1,18,564:08:38,23506
1012,842,1,19,535:13:26,22301
1012,848,1,19,557:09:36,23215
1012,815,1,20,569:35:31,23733
1012,840,1,20,563:11:02,23466
1012,822,1,21,532:42:14,22196
1012,1,1,22,543:27:22,22644
1012,844,1,22,550:06:14,22921
1012,847,1,22,583:58:05,24332
1012,8,1,25,573:18:43,23888
1012,826,2,25,625:12:00,26050
1012,9,1,26,783:02:53,32627
1012,841,2,30,603:17:17,25137
1012,826,3,30,1036:56:38,43206
1012,825,2,33,561:11:31,23383
1012,830,2,34,536:45:36,22365
1012,20,2,35,535:35:02,22316
1012,846,3,34,540:34:34,22524
1012,154,2,35,564:28:48,23520
1012,1,2,36,566:19:41,23597
1012,822,2,36,577:59:31,24083
1012,832,2,36,540:46:05,22532
1012,842,2,39,545:19:41,22722
1012,844,2,42,581:26:53,24227
1012,840,2,44,564:21:36,23515
1012,847,2,49,575:09:36,23965
1012,842,3,53,537:47:31,22408
1013,826,1,5,504:18:43,21013
1013,8,1,6,513:37:26,21401
1013,825,1,7,482:49:55,20118
1013,841,1,7,498:37:26,20776
1013,807,1,8,511:48:00,21325
1013,846,1,9,475:39:22,19819
1013,815,1,10,502:32:10,20939
1013,840,1,10,554:22:34,23099
1013,817,1,10,501:12:58,20884
1013,20,1,11,479:32:38,19981
1013,822,1,12,480:08:38,20006
1013,832,1,12,474:07:12,19755
1013,848,1,12,497:16:48,20720
1013,1,1,13,479:49:55,19993
1013,830,1,14,503:21:07,20973
1013,9,1,14,361:39:22,15069
1013,9,2,23,504:53:17,21037
1013,847,1,25,491:24:00,20475
1013,844,1,34,489:10:05,20382
1013,807,2,34,500:52:48,20870
1013,154,1,34,501:44:38,20906
1013,847,2,38,498:01:26,20751
1013,846,2,39,529:55:12,22080
1013,825,2,39,500:36:58,20859
1013,9,3,42,496:52:19,20703
1013,844,2,47,476:34:05,19857
1014,841,1,6,537:08:38,22381
1014,20,1,19,569:54:14,23746
1014,830,1,20,538:00:29,22417
1014,826,1,21,529:10:34,22049
1014,842,1,22,541:30:43,22563
1014,840,1,22,559:42:14,23321
1014,825,1,23,528:36:00,22025
1014,817,1,24,537:05:46,22379
1014,832,1,24,515:13:55,21468
1014,815,1,24,546:44:38,22781
1014,844,1,25,567:30:14,23646
1014,848,1,25,566:11:02,23591
1014,822,1,26,528:48:58,22034
1014,154,1,26,537:05:46,22379
1014,846,1,26,517:53:46,21579
1014,1,1,27,534:21:36,22265
1014,8,1,28,536:12:29,22342
1014,9,1,31,526:53:46,21954
1014,847,1,32,538:36:29,22442
1014,807,1,35,532:37:55,22193
1014,20,2,40,519:25:55,21643
1014,841,2,41,564:10:05,23507
1014,830,2,43,540:57:36,22540
1014,822,2,45,528:25:55,22018
1014,826,2,45,811:42:14,33821
1014,825,2,45,551:48:29,22992
1014,848,2,45,896:16:48,37345
1014,1,2,46,540:15:50,22511
1014,817,2,45,544:50:53,22702
1014,815,2,45,549:30:14,22896
1014,847,2,44,524:18:14,21846
1014,844,2,46,519:18:43,21638
1014,8,2,45,541:10:34,22549
1014,9,2,44,531:24:29,22142
1014,842,2,46,530:16:48,22095
1014,154,2,46,545:34:05,22732
1014,832,2,46,517:04:48,21545
1015,807,1,9,612:46:05,25532
1015,844,1,9,623:08:10,25964
1015,847,1,10,627:57:36,26165
1015,1,1,11,582:23:02,24266
1015,822,1,11,600:43:12,25030
1015,830,1,11,576:15:50,24011
1015,20,1,11,587:35:31,24483
1015,817,1,11,582:27:22,24269
1015,825,1,11,610:03:22,25419
1015,815,1,11,683:06:43,28463
1015,822,2,12,594:37:26,24776
1015,844,2,16,616:55:12,25705
1015,9,1,21,574:42:14,23946
1015,842,1,27,579:51:50,24161
1015,832,1,30,571:04:48,23795
1015,826,1,32,576:33:07,24023
1015,840,1,39,590:11:02,24591
1015,848,1,40,601:29:17,25062
1015,841,1,44,855:37:26,35651
1015,8,1,46,631:10:34,26299
1015,846,1,47,600:37:26,25026
1015,154,1,50,581:15:22,24219
1015,842,2,62,572:35:31,23858
1016,848,1,1,910:48:00,37950
1016,832,1,3,593:26:53,24727
1016,8,1,6,608:12:29,25342
1016,842,1,7,563:38:24,23485
1016,817,1,8,574:14:53,23927
1016,9,1,8,605:02:24,25210
1016,847,1,9,568:27:50,23686
1016,815,1,11,577:49:26,24076
1016,826,1,12,571:48:00,23825
1016,807,1,16,576:43:12,24030
1016,20,1,26,570:46:05,23782
1016,1,1,28,567:53:17,23662
1016,822,1,30,575:51:22,23994
1016,844,1,33,569:34:05,23732
1016,841,1,33,573:12:58,23884
1016,154,1,34,577:42:14,24071
1016,9,2,38,554:51:22,23119
1016,825,1,39,585:08:38,24381
1016,840,1,45,569:26:53,23727
1016,830,1,48,562:13:26,23426
1016,8,2,58,591:59:02,24666
1016,822,2,67,562:56:38,23456
1017,841,1,7,740:12:29,30842
1017,817,1,16,744:44:38,31031
1017,825,1,16,739:58:05,30832
1017,842,1,17,725:28:19,30228
1017,846,1,18,733:49:26,30576
1017,815,1,18,894:51:50,37286
1017,832,1,19,718:04:48,29920
1017,830,1,20,722:49:55,30118
1017,844,1,21,724:52:19,30203
1017,822,1,23,729:53:17,30412
1017,1,1,24,724:27:50,30186
1017,9,1,24,715:00:29,29792
1017,20,1,25,721:03:22,30044
1017,848,1,25,726:41:46,30279
1017,847,1,25,766:48:00,31950
1017,8,1,31,719:24:00,29975
1017,154,1,31,740:05:17,30837
1017,826,1,32,725:35:31,30233
1017,847,2,33,899:51:22,37494
1017,807,1,34,741:12:58,30884
1017,841,2,34,760:43:41,31697
1017,840,1,39,740:22:34,30849
1017,20,2,51,731:13:55,30468
1018,825,1,11,557:49:55,23243
1018,825,2,13,389:22:34,16224
1018,9,1,19,516:36:00,21525
1018,822,1,21,541:14:53,22552
1018,20,1,21,605:39:50,25236
1018,844,1,22,525:04:19,21878
1018,8,1,23,521:00:58,21709
1018,841,1,24,520:07:41,21672
1018,846,1,25,517:07:41,21547
1018,842,1,25,533:44:10,22239
1018,840,1,25,527:34:05,21982
1018,807,1,26,527:38:24,21985
1018,847,1,27,546:31:41,22772
1018,815,1,28,535:55:12,22330
1018,1,1,30,721:36:29,30067
1018,830,1,31,506:38:24,21110
1018,826,1,32,602:11:02,25091
1018,154,1,34,534:21:36,22265
1018,848,1,35,509:24:00,21225
1018,832,1,41,510:23:02,21266
1018,817,1,46,535:19:12,22305
1018,20,2,50,534:01:26,22251
1018,825,3,62,535:24:58,22309
1019,154,1,1,805:29:17,33562
1019,825,1,1,786:24:29,32767
1019,842,1,12,669:43:12,27905
1019,817,1,12,681:59:02,28416
1019,826,1,12,705:02:53,29377
1019,844,1,13,685:23:31,28558
1019,830,1,13,667:50:53,27827
1019,846,1,13,678:36:00,28275
1019,848,1,13,694:53:46,28954
1019,807,1,13,694:13:26,28926
1019,840,1,13,729:36:00,30400
1019,822,1,16,683:49:55,28493
1019,8,1,17,680:44:10,28364
1019,815,1,18,726:20:10,30264
1019,1,1,20,693:43:12,28905
1019,20,1,20,672:30:14,28021
1019,830,2,20,670:48:00,27950
1019,832,1,20,671:31:12,27980
1019,817,2,20,681:08:38,28381
1019,9,1,20,688:39:22,28694
1019,844,2,21,680:21:07,28348
1019,826,2,21,691:27:50,28811
1019,847,1,21,725:52:48,30245
1019,815,2,24,912:46:05,38032
1019,846,2,35,670:03:22,27919
1019,20,2,38,923:13:55,38468
1019,840,2,39,697:46:34,29074
1019,822,2,45,676:14:53,28177
1019,815,3,46,689:55:41,28747
1020,20,1,2,482:15:22,20094
1020,848,1,2,493:49:26,20576
1020,1,1,3,484:52:19,20203
1020,822,1,3,533:49:55,22243
1020,830,1,3,536:35:31,22358
1020,8,1,3,654:08:38,27256
1020,807,1,3,531:10:05,22132
1020,844,1,3,488:39:50,20361
1020,154,1,3,653:34:05,27232
1020,842,1,3,712:00:29,29667
1020,832,1,3,560:42:43,23363
1020,841,1,3,540:12:58,22509
1020,817,1,3,509:22:34,21224
1020,826,1,3,554:09:36,23090
1020,846,1,6,513:38:53,21402
1020,840,1,7,544:42:14,22696
1020,847,1,7,497:13:55,20718
1020,9,1,7,571:13:26,23801
1020,825,1,8,506:32:38,21106
1020,844,2,15,530:26:53,22102
1020,807,2,15,482:49:55,20118
1020,825,2,21,508:17:46,21179
1020,20,2,23,498:25:55,20768
1020,9,2,23,490:27:50,20436
1020,830,2,25,471:21:36,19640
1020,847,2,24,462:53:17,19287
1020,826,2,25,515:42:43,21488
1020,846,2,25,485:48:29,20242
1020,840,2,25,510:14:24,21260
1020,822,2,26,491:57:07,20498
1020,8,2,26,535:22:05,22307
1020,841,2,26,501:05:46,20879
1020,842,2,26,477:00:00,19875
1020,154,2,26,519:00:00,21625
1020,844,3,27,487:36:29,20317
1020,848,2,27,516:01:26,21501
1020,832,2,27,479:08:10,19964
1020,1,2,28,550:43:41,22947
1020,848,3,28,521:34:05,21732
1020,8,3,28,507:24:29,21142
1020,20,3,28,529:23:31,22058
1020,842,3,28,493:14:53,20552
1020,841,3,28,482:18:14,20096
1020,826,3,28,583:26:24,24310
1020,154,3,28,538:06:14,22421
1020,830,3,29,515:19:41,21472
1020,807,3,29,494:58:34,20624
1020,840,3,28,527:05:17,21962
1020,825,3,29,512:36:58,21359
1020,822,3,30,507:24:29,21142
1020,9,3,31,471:01:26,19626
1020,830,4,41,463:50:53,19327
1020,20,4,41,510:08:38,21256
1020,154,4,41,494:55:41,20622
1020,840,4,41,491:19:41,20472
1020,847,3,41,464:16:48,19345
1020,825,4,42,489:07:12,20380
1020,840,5,44,483:38:53,20152
1020,826,4,45,496:06:14,20671
1020,825,5,45,486:50:24,20285
1020,830,5,46,457:29:17,19062
1020,822,4,46,504:12:58,21009
1020,832,3,46,497:03:50,20711
1020,842,4,46,480:17:17,20012
1020,848,4,46,478:20:38,19931
1020,154,5,46,514:09:07,21423
1020,9,4,46,488:52:48,20370
1020,1,4,47,649:39:22,27069
1020,8,4,47,502:19:12,20930
1020,20,5,47,470:03:50,19586
1020,841,4,47,674:13:55,28093
1020,847,4,47,519:12:58,21634
1020,1,5,53,480:21:36,20015
1020,1,6,56,470:38:24,19610
1020,825,6,57,496:48:00,20700
1020,9,5,57,475:48:00,19825
1020,847,5,57,562:40:48,23445
1021,822,1,5,799:52:19,33328
1021,841,1,15,557:13:55,23218
1021,847,1,16,511:59:31,21333
1021,840,1,16,530:02:24,22085
1021,815,1,18,525:37:26,21901
1021,9,1,18,522:05:46,21754
1021,154,1,19,528:50:24,22035
1021,826,1,21,552:02:53,23002
1021,830,1,25,520:55:12,21705
1021,844,1,27,517:48:00,21575
1021,846,1,28,625:35:02,26066
1021,842,1,28,530:29:46,22104
1021,848,1,28,568:13:26,23676
1021,832,1,29,523:58:05,21832
1021,8,1,29,532:55:12,22205
1021,1,1,31,549:07:12,22880
1021,807,1,36,521:36:58,21734
1021,825,1,38,518:49:55,21618
1021,20,1,39,595:39:22,24819
1021,822,2,46,521:51:22,21744
1021,817,1,46,539:57:07,22498
1021,1,2,48,513:21:36,21390
1021,840,2,50,517:30:43,21563
1021,830,2,67,507:56:10,21164
1022,817,1,1,662:52:48,27620
1022,8,1,1,937:06:14,39046
1022,832,1,1,1422:59:02,59291
1022,8,2,2,600:07:12,25005
1022,807,1,11,563:24:00,23475
1022,842,1,13,546:31:41,22772
1022,840,1,14,546:34:34,22774
1022,20,1,15,548:42:43,22863
1022,815,1,15,555:11:31,23133
1022,154,1,16,549:53:17,22912
1022,846,1,19,556:22:05,23182
1022,844,1,21,538:46:34,22449
1022,1,1,22,563:55:41,23497
1022,822,1,23,541:53:46,22579
1022,848,1,23,540:08:38,22506
1022,826,1,24,548:00:58,22834
1022,825,1,25,542:00:58,22584
1022,841,1,29,553:03:22,23044
1022,840,2,30,606:00:00,25250
1022,847,1,30,538:36:29,22442
